observation_id,carrier,period_end_date,field_name,reported_or_normalized_value,exact_reported_metric_label,source_publication_date,source_page_or_section,source_url,local_source_file,extraction_method,confidence,notes
ODFL_FY2024_Q1_2024-03-31,Old Dominion Freight Line,2024-03-31,revenue_m,1460.073,Revenue / Operating Revenue / Segment revenue,2024-04-24,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000095017024047274/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2024_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,revenue_m,1406.511,Revenue / Operating Revenue / Segment revenue,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,operating_income_m,360.844,Operating income / Operating Income,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,operating_margin_pct,25.7,Operating margin / derived from operating ratio where applicable,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported or algebraic complement when only reciprocal ratio is reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,operating_ratio_pct,74.3,Operating ratio / derived from operating margin where applicable,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported or algebraic complement when only reciprocal ratio is reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,avg_daily_shipments,44201,LTL shipments per day / Total average daily shipments / Shipments per day,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,shipments_yoy_pct,-7.9,LTL shipments per day change / Total average daily shipments change,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,tonnage_per_day,32231,LTL tonnage per day / pounds per day converted to tons,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,tonnage_yoy_pct,-9.0,LTL tonnage per day change / pounds per day change,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,weight_per_shipment_lbs,1458,LTL weight per shipment (lbs.) / Composite weight per shipment,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,weight_per_shipment_yoy_pct,-1.2,Weight per shipment year-over-year change,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,revenue_per_shipment,494.17,LTL revenue per shipment / Composite revenue per shipment,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,revenue_per_shipment_yoy_pct,3.4,Revenue per shipment year-over-year change,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,revenue_per_shipment_ex_fuel,419.67,LTL revenue per shipment excluding fuel surcharge,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,revenue_per_shipment_ex_fuel_yoy_pct,3.4,Revenue per shipment excluding fuel surcharge year-over-year change,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,revenue_per_cwt,33.88,LTL revenue per hundredweight / Composite revenue per hundredweight,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,revenue_per_cwt_yoy_pct,4.7,Revenue per hundredweight year-over-year change,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,revenue_per_cwt_ex_fuel,28.78,LTL revenue per hundredweight excluding fuel surcharge,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,revenue_per_cwt_ex_fuel_yoy_pct,4.7,Revenue per hundredweight excluding fuel surcharge year-over-year change,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q3_2025-09-30,Old Dominion Freight Line,2025-09-30,yield_ex_fuel_reported,4.7,Yield excluding fuel surcharge growth where source uses yield language,2025-10-22,Quarterly financial and operating statistics tables,https://ir.odfl.com/sec-filings/all-sec-filings/content/0001193125-25-255040/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q3_IR_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,revenue_m,1307.296,Revenue / Operating Revenue / Segment revenue,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,operating_income_m,304.251,Operating income / Operating Income,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,operating_margin_pct,23.3,Operating margin / derived from operating ratio where applicable,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported or algebraic complement when only reciprocal ratio is reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,operating_ratio_pct,76.7,Operating ratio / derived from operating margin where applicable,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported or algebraic complement when only reciprocal ratio is reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,avg_daily_shipments,41308,LTL shipments per day / Total average daily shipments / Shipments per day,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,shipments_yoy_pct,-9.7,LTL shipments per day change / Total average daily shipments change,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,tonnage_per_day,30691,LTL tonnage per day / pounds per day converted to tons,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,tonnage_yoy_pct,-10.7,LTL tonnage per day change / pounds per day change,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,weight_per_shipment_lbs,1486,LTL weight per shipment (lbs.) / Composite weight per shipment,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,weight_per_shipment_yoy_pct,-1.0,Weight per shipment year-over-year change,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,revenue_per_shipment,503.95,LTL revenue per shipment / Composite revenue per shipment,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,revenue_per_shipment_yoy_pct,4.6,Revenue per shipment year-over-year change,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,revenue_per_shipment_ex_fuel,429.21,LTL revenue per shipment excluding fuel surcharge,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,revenue_per_shipment_ex_fuel_yoy_pct,3.9,Revenue per shipment excluding fuel surcharge year-over-year change,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,revenue_per_cwt,33.91,LTL revenue per hundredweight / Composite revenue per hundredweight,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,revenue_per_cwt_yoy_pct,5.6,Revenue per hundredweight year-over-year change,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,revenue_per_cwt_ex_fuel,28.88,LTL revenue per hundredweight excluding fuel surcharge,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,revenue_per_cwt_ex_fuel_yoy_pct,4.9,Revenue per hundredweight excluding fuel surcharge year-over-year change,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2025_Q4_2025-12-31,Old Dominion Freight Line,2025-12-31,yield_ex_fuel_reported,4.9,Yield excluding fuel surcharge growth where source uses yield language,2026-02-04,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000119312526036791/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2025_Q4_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,revenue_m,1334.696,Revenue / Operating Revenue / Segment revenue,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,operating_income_m,317.341,Operating income / Operating Income,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,operating_margin_pct,23.8,Operating margin / derived from operating ratio where applicable,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported or algebraic complement when only reciprocal ratio is reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,operating_ratio_pct,76.2,Operating ratio / derived from operating margin where applicable,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported or algebraic complement when only reciprocal ratio is reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,avg_daily_shipments,41037,LTL shipments per day / Total average daily shipments / Shipments per day,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,shipments_yoy_pct,-7.9,LTL shipments per day change / Total average daily shipments change,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,tonnage_per_day,30584,LTL tonnage per day / pounds per day converted to tons,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,tonnage_yoy_pct,-7.7,LTL tonnage per day change / pounds per day change,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,weight_per_shipment_lbs,1491,LTL weight per shipment (lbs.) / Composite weight per shipment,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,weight_per_shipment_yoy_pct,0.3,Weight per shipment year-over-year change,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,revenue_per_shipment,514.56,LTL revenue per shipment / Composite revenue per shipment,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,revenue_per_shipment_yoy_pct,5.9,Revenue per shipment year-over-year change,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,revenue_per_shipment_ex_fuel,434.16,LTL revenue per shipment excluding fuel surcharge,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,revenue_per_shipment_ex_fuel_yoy_pct,4.7,Revenue per shipment excluding fuel surcharge year-over-year change,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,revenue_per_cwt,34.52,LTL revenue per hundredweight / Composite revenue per hundredweight,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,revenue_per_cwt_yoy_pct,5.7,Revenue per hundredweight year-over-year change,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,revenue_per_cwt_ex_fuel,29.13,LTL revenue per hundredweight excluding fuel surcharge,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,revenue_per_cwt_ex_fuel_yoy_pct,4.4,Revenue per hundredweight excluding fuel surcharge year-over-year change,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
ODFL_FY2026_Q1_2026-03-31,Old Dominion Freight Line,2026-03-31,yield_ex_fuel_reported,4.4,Yield excluding fuel surcharge growth where source uses yield language,2026-04-22,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000087892726000009/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2026_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
SAIA_FY2024_Q1_2024-03-31,Saia,2024-03-31,revenue_m,754.775,Revenue / Operating Revenue / Segment revenue,2024-04-26,Financial highlights and operating statistics tables,https://www.sec.gov/Archives/edgar/data/1177702/000095017024048672/saia-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\SAIA_2024_Q1_SEC_ex99_1.htm,Reported,High,"Saia tonnage and shipment rows are reported in thousands; daily values multiplied by 1,000."
SAIA_FY2024_Q1_2024-03-31,Saia,2024-03-31,operating_income_m,117.912,Operating income / Operating Income,2024-04-26,Financial highlights and operating statistics tables,https://www.sec.gov/Archives/edgar/data/1177702/000095017024048672/saia-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\SAIA_2024_Q1_SEC_ex99_1.htm,Reported,High,"Saia tonnage and shipment rows are reported in thousands; daily values multiplied by 1,000."
